"Peters, Elizabeth","Serpent on the Crown 16"
"Peters, Elizabeth","Seventh  Sinner, The 1K"
"Peters, Elizabeth","Silhouette in Scarlet 3Vicky"
"Peters, Elizabeth","Snake the Crocodile&the Dog7P"
"Peters, Elizabeth","Street of the Five Moons 2B"
"Peters, Elizabeth","Summer of the Dragon"
"Peters, Elizabeth","Tomb of Golden Berial 18"
"Peters, Elizabeth","Trojan Gold 4B"
"Pickard, Nancy","27 Ingredient Chili Con Carne Murders, The"
"Pickard, Nancy","Blue Corn Murders"
"Pickard, Nancy","Bum Steer (6)"
"Pickard, Nancy","But I Wouldn't Want to Die He(7"
"Pickard, Nancy","Confession (9)"
"Pickard, Nancy","Dead Crazy (5)"
"Pickard, Nancy","Generous Death (1)"
"Pickard, Nancy","I.O.U."
"Pickard, Nancy","Marriage is Murder (4)"
"Pickard, Nancy","No Body (3)"
"Pickard, Nancy","Say No to Murder (2)"
"Pickard, Nancy","Secret Ingredient Murders"
"Pickard, Nancy","Truth Hurts"
"Pickard, Nancy","Twilight"
"Pickard, Nancy","Whole Truth, The"
"Pierce, David M.","Angels in Haven (4"
"Piesman, Marissa","Close Quarters(4"
"Piesman, Marissa","Heading Uptown (3"
"Piesman, Marissa","Personal Effects(1"
"Piesman, Marissa","Unorthodod Practices (2"
"Poe, Edgar Allan","Complete Stories"
"Porter, Joyce","Dover One"
"Porter, Joyce","Dover Three"
"Porter, Joyce","Dover Two"
"Post, Melville Davisson","Uncle Abner+ Master of Mysteries"
"Powell, Richard","Shot in the Dark, A"
"Powers, Elizabeth","All that Glitters"
"Pronzini, Bill","Mourners"
"Prather, Richard S.","Case of the Vanishing Beauty(1"
"Pronzini, Bill","Mourners  31"
"Pronzini, Bill","Night Crawlers  30"
"Pronzini, Bill","Panic!"
"Pronzini, Bill","Shackles  16"
"Pronzini, Bill","Snatch   1"
"Pronzini, Bill","Under-current  3"
"Pronzini, Bill","Vanished, The  2"
"Pulver, Mary Monica","Knight Fall(1"
"Pulver, Mary Monica","Show Stopper(5"
"Pulver, Mary Monica","Unforgiving Minutes(2"
"Q
",
"Queen, Ellery","Fine and Private Place, A"
"Queen, Ellery","Masterpieces+Blue Ribbon Secia"
"Queen, Ellery","Masterpieces+Det. Dir. I"
"Queen, Ellery","Masterpieces+Det. Dir. II"
"Queen, Ellery","Masterpieces+Grand Masters"
"Queen, Ellery","Masterpieces+Prize Winners"
"Queen, Ellery","Masterpieces+Super-Sleuths"
"Queen, Ellery","Masterpieces+The Fifties"
"Queen, Ellery","Masterpieces+The Seventies"
"R
",
"Randell, Christine","Black Candle"
"Rankin, Ian","Black and Blue 8"
"Rankin, Ian","Dead Souls 10"
"Rankin, Ian","Exit Music 17"
"Rankin, Ian","Falls 12"
"Rankin, Ian","Fleshmarket Alley 15"
"Rankin, Ian","Flood"
"Rankin, Ian","Good Hanging (anthology)"
"Rankin, Ian","Hide & Seak  2"
"Rankin, Ian","Knots & Crosses  1"
"Rankin, Ian","Let It Bleed 7"
"Rankin, Ian","Mortal Causes  6"
"Rankin, Ian","Naming of the Dead 16"
"Rankin, Ian","Question of Blood 14"
"Rankin, Ian","Resurrection Men 13"
"Rankin, Ian","Strip Jack  4"
"Rankin, Ian","Tooth & Nail  3"
"Rankin. Ian","Black Book  5"
"Raybourn, Deanna","Dark Enquiry 4"
"Raybourn, Deanna","Silent in the Grave 1"
"Raybourn, Deanna","Silent in the Sanctuary  2"
"Raybourn, Deanna","Silent on the Moor 3"
"Reichs, Kathy","Bare Bones  6"
"Reichs, Kathy","Bones to Ashes  10"
"Reichs, Kathy","Break No Bones  9"
"Reichs, Kathy","Cross Bones  8"
"Reichs, Kathy","Deadly Decisions  3"
"Reichs, Kathy","Death DU Jour  2"
"Reichs, Kathy","DeJa Dead  1"
"Reichs, Kathy","Devil Bones"
"Reichs, Kathy","Fatal Voyage  4"
"Reichs, Kathy","Monday Mourning  7"
"Reid, Robert Sims","Benediction (2 Banks"
"Reid, Robert Sims","Big Sky Blues"
"Reid, Robert Sims","Cupid (1Banks"
"Reid, Robert Sims","Red Corvette, The"
"Reid, Robert Sims","Wild Animals"
"Rendall, Ruth","Shake Hands Forever 9"
"Rendall, Ruth ","Not in the Flesh 21"
"Rendell, Ruth","Bridesmaid, The"
"Rendell, Ruth","Collected Stories"
"Rendell, Ruth","Death Notes"
"Rendell, Ruth","From Doon with Death"
"Rendell, Ruth","From Doon with Death (1"
"Rendell, Ruth","Guilty Thing Surprised 5"
"Rendell, Ruth","Guilty Thing Surprised, A"
"Rendell, Ruth","Killing Doll, The"
"Rendell, Ruth","Monster in the Box 22"
"Rendell, Ruth","Murder Being Once Done  7"
"Rendell, Ruth","No More Dying Then"
"Rendell, Ruth","Road Rage  17"
"Rendell, Ruth","Sins of the Fathers 2"
"Rendell, Ruth","Sleeping Life, A"
"Rendell, Ruth","Some Lie and Some Die"
"Rendell, Ruth","Tree of Hands, The4"
"Rendell, Ruth","Unkindness of Ravens, An"
"Rendell, Ruth","Veiled One 14"
"Rendell, Ruth","Wolf to the Slaughter 3"
"Rich, Virginia","Baked Bean Supper Murders, The"
"Rich, Virginia","Nantucket Diet Murders, The"
"Riggs, Cynthia","Cranefly Orchard Murders, The2"
"Riggs, Cynthia","Deadly Nightshade (1"
"Riggs, Cynthia","Paperwhile Narcissus"
"Rinehart, Mary Roberts","After House, The"
"Rinehart, Mary Roberts","Album, The"
"Rinehart, Mary Roberts","Alibi for Isabel"
"Rinehart, Mary Roberts","Bat, The"
"Rinehart, Mary Roberts","Breaking Point, The"
"Rinehart, Mary Roberts","Case of Jennie Brice, The"
"Rinehart, Mary Roberts","Circular Staicase, The"
"Rinehart, Mary Roberts","Confession, The"
"Rinehart, Mary Roberts","Dangerous Days"
"Rinehart, Mary Roberts","Doctor, The"
"Rinehart, Mary Roberts","Door, The"
"Rinehart, Mary Roberts","Episode of the Wondering Knife"
"Rinehart, Mary Roberts","Episode of the Wondering Knife"
"Rinehart, Mary Roberts","Frightened Wife, The"
"Rinehart, Mary Roberts","Great Mistake, The"
"Rinehart, Mary Roberts","Haunted Lady, The"
"Rinehart, Mary Roberts","Lost Ecstasy"
"Rinehart, Mary Roberts","Man in Lower Ten, The"
"Rinehart, Mary Roberts","Married People"
"Rinehart, Mary Roberts","Miss Pinkerton"
"Rinehart, Mary Roberts","Red Lamp, The"
"Rinehart, Mary Roberts","Red Lamp, The"
"Rinehart, Mary Roberts","State Vs Elinor Norton, The"
"Rinehart, Mary Roberts","Strange Adventure, This"
"Rinehart, Mary Roberts","Street of Seven Stars, The"
"Rinehart, Mary Roberts","Swimming Pool, The"
"Rinehart, Mary Roberts","Wall, The"
"Rinehart, Mary Roberts","Yellow Room, The"
"Ripley, Ann","Death in the Orchid Garden 6"
"Ripley, Ann","Death of a Garden Pest"
"Ripley, Ann","Death of a Political Plant"
"Ripley, Ann","Garden Tour Affair"
"Ripley, Ann","Perennial Killer"
"Roberst, Gillian","All’s Well that Ends"
"Roberts,Gillian","Claire & Present Danger"
"Roberts, Gillian","Adam & Evil"
"Roberts, Gillian","Bluest Blood"
"Roberts, Gillian","Caught Dead in Philadelphia(1"
"Roberts, Gillian","Helen Hath No Fury"
"Roberts, Gillian","Hole in Juan, A"
"Roberts, Gillian","In the Dead of Summer(4"
"Roberts, Gillian","Mummers' Curse(5"
"Roberts, Gillian","Philly Stakes(2"
"Roberts, Gillian","Till the End of Tom"
"Roberts, Gillian","Time and Trouble (1)"
"Roberts, Gillian","Whatever Doesn’t Kill You (2)"
"Roberts, Gillian","With Friends Like These...(3"
"Roberts, Les","Full Cleveland"
"Roberts, Lora","Murder Bone by Bone  4"
"Roberts, Lora","Murder Crops up"
"Roberts, Lora","Murder Follows Money"
"Roberts, Lora","Murder in Marketplcae  2"
"Roberts, Lora","Murder in Nice Neighborhood  1"
"Roberts, Lora","Murder Mile High  3"
"Roberts, Natalie M.","Tutu Deadly.   1"
"Roberts, Nora","Lovers & Dreamers - Trilogy"
"Roberts, Nora","Montana Sky"
"Roberts, David","Grave Man   6"
"Roberts, David","Sweet Poison  1"
"Robinson, Linda S.","Eater of Souls  4"
"Robinson, Linda S.","Murder at Feast of Rejoycing 3"
"Robinson, Linda S.","Murder at God’s Gate  2"
"Robinson, Linda S.","Murder in Place of Anubis  1"
"Roe, C.F","Relative Act of Murder, A(6"
"Roe, C.F","Tangled Know of Murder, A"
"Roe, C.F","Torrid Piece of Murder(5"
"Roe, C.F.","Bonny Case of Murder, A(4"
"Roe, C.F.","Classy Touch of Murder, A(1"
"Roe, C.F.","Fiery Hint of Murder, A(2"
"Roe, C.F.","Hidden Caouse of Murder, A(7"
"Roe, C.F.","Nasty Bit of Murder, A(3"
"Rohmer, Sax","Dream-Detective, The"
"Roos, Kelley","Murder on Marths's Vineyard"
"Roosevelt, Elliot","Murder in the Rose Garden"
"Roosevelt, Elliot ","Murder in the Blue Room"
"Roper, Gayle","Caught in the Middle 1"
"Ross, Marilyn","Dark Shadows"
"Rowe, Jennifer","Death in Store (4"
"Rowe, Jennifer","Grim Pickings(1"
"Rowe, Jennifer","Lamb to the slaughter"
"Rowe, Jennifer","Makeover Murders, The(3"
"Rowe, Jennifer","Murder by the Book(2"
"Rowe, Jennifer","Strangle Hold (5"
"Russell, Alan","Fat Innkeeper, The (2"
"Russell, Alan","Hotel Detective, The (1"
"Russell, Alan","No Sign of Murder"
"S
",
"Safton, Maggie ","Knit One, Kill Two"
"Sale, Medora","Murder  in Focus"
"Sanders, Lawrence","Second Deadly Sin, The"
"Sanders, Lawrence","Seduction of Peter S., The"
"Sanders, Lawrence","Sixth Commandment, The"
"Sanders, Lawrence","Third Deadly Sin, The"
"Sandstrom, Eve K.","Death Down Home (1"
"Sandstrom, Eve K.","Devil Down Home (2"
"Sandstrom, Eve K.","Smoking Gun (3)"
"Sandstrom, Eve K.","Violence Beat  (1)"
"Sandstrom, Eve K.","Violence Beat, The 1"
"Sansom, Ian","Case of the Missing Books  1"
"Satterthwaiat, Walter","Flower in the Desert, A"
"Sayers & Jill Walsh","Throne, Cominations"
"Sayers, Dorothy L.","Busman's Honeymoon (13)"
"Sayers, Dorothy L.","Clouds of Witness (2) "
"Sayers, Dorothy L.","Five Red Herrings, The (7)"
"Sayers, Dorothy L.","Gaudy Night (12)"
"Sayers, Dorothy L.","Hangman's Holiday (10)"
"Sayers, Dorothy L.","Have His Carcase (8)"
"Sayers, Dorothy L.","In the Teeth of Evidence"
"Sayers, Dorothy L.","Lord Peter: A Collection (7)"
"Sayers, Dorothy L.","Murder Must Advertise (9)"
"Sayers, Dorothy L.","Nine Tailors, The (11)"
"Sayers, Dorothy L.","Strong Poison (5)"
"Sayers, Dorothy L.","Unnatural Death"
"Sayers, Dorothy L.","Unpleasantness at Bellona Club 4"
"Sayers, Dorothy L.","Whose Body? (1)"
"Sayers, Dorothy L. ","Lord Peter Views the Body (4)"
"Sayers, Dorothy L. & Robert Eustice","Document in the Case, The (6-Not L.Peter)"
"Scott, Willard (w Bill Crider","Murder in the Mist"
"Scott, Willard/ Crider","Murder Under Blue Skies"
"Shankman, Sarah","First Kill All the Lawyers (1)"
"Shankman, Sarah","He Was Her Man(6"
"Shankman, Sarah","Now Let's Talk of Graves (3)"
"Shankman, Sarah","Then Hang All the Liars (2)"
"Shannon, Dell","Ace of Spades, The"
"Shannon, Dell","Blood Count (Mendoza)"
"Shannon, Dell","Case Pending"
"Shannon, Dell","Chaos of Crime"
"Shannon, Dell","Coffin Corner "
"Shannon, Dell","Cold Trail"
"Shannon, Dell","Crime File (Mendoza)"
"Shannon, Dell","Death of a Busybody (Mendoza)"
"Shannon, Dell","Destiny of Death (Mendoza)"
"Shannon, Dell","Double Bluff"
"Shannon, Dell","Extra Kill"
"Shannon, Dell","Knave of Hearts"
"Shannon, Dell","Murder Most Strange"
"Shannon, Dell","Rain with Violence "
"Shannon, Dell","Streets of Death (Mendoza"
"Shaw, Simon","Murder Out of Tune (1"
"Shuman, Malcolm","Merivether Murder, The"
"Shuman, Malcolm","Meriwether Murder, The"
"Simenon, Georges","Maigret and the Nahour Case"
"Simenon, Georges","Maigret and the Headless Corpse"
"Simenon, Georges","Maigret and the Informer"
"Simenon, Georges","Maigret and the Killer"
"Simenon, Georges","Maigret and the Lazy Burglar "
"Simenon, Georges","Maigret and the Madwoman"
"Simenon, Georges","Maigret at the Coroner's"
"Simenon, Georges","Maigret in Society "
"Simenon, Georges","Maigret Meets a Milord"
"Simenon, Georges","Maigret's  Christmas"
"Simenon, Georges","Maigret's Failure"
"Simpson, Corothy","Dead by Morning (7"
"Simpson, Dorothy","Day for Dying, A 13"
"Slung, Michele","Crime on Her Mind"
"Smith, Aleander McCall","Right Attitude to Rain"
"Smith, Enes","Dear Departed (2"
"Smith, Evelyn E.","Miss Melville Regrets"
"Smith, Evelyn E.","Miss Melville Returns"
"Smith, Evelyn E.","Miss Melville Rides a Tiger"
"Smith, Evelyn E.","Miss Melville's Revenge"
"Smith, Junie","Lousiana Lament"
"Smith, Alexander McCall","Blue Shoes & Happiness  7"
"Smith, Alexander McCall","Good Husband of Zebra Drive 8"
"Smith, Alexander McCall","44 Scotland Street"
"Smith, Alexander McCall","Sunday Philosophy Club"
"Smith, Alexander McCall","At the Villa of Reduced Circumst"
"Smith, Alexander McCall","Corduroy Mansions"
"Smith, Alexander McCall","Finer Points of Sausage Dogs, Th"
"Smith, Alexander McCall","Friends, Lovers, Chocolate"
"Smith, Alexander McCall","Full Cupboard of Life  5"
"Smith, Alexander McCall","Heavenly Date  SS"
"Smith, Alexander McCall","In Company Cheerful Ladies 6"
"Smith, Alexander McCall","Kalahara Typing School for Men"
"Smith, Alexander McCall","Morality for Beautiful Girls 3"
"Smith, Alexander McCall","No. 1 Ladies’ Detective Agency 1"
"Smith, Alexander McCall","Portugese Irregular Verbs"
"Smith, Alexander McCall","Tears of the Giraffe 2"
"Smith, Barbara Burnett","Celebration in Purple Sage (3"
"Smith, Barbara Burnett","Dust Devils of the Purple Sage(2"
"Smith, Barbara Burnett","Mistletoe From Purple Sage 4"
"Smith, Barbara Burnett","Skeletons in Purple Sage  6"
"Smith, Barbara Burnett","Writers of the Purple Sage(1"
"Smith, Janet L.","Practice to Deceive(1"
"Smith, Janet L.","Sea of Troubles(2"
"Smith, Janet L.","Vintage Murder, A(3"
"Smith, Joan","Behold, a Mystery!"
"Smith, Joan","Capriccio"
"Smith, Joan","Don't Leave Me This Way"
"Smith, Joan","Follow That Blonde"
"Smith, Joan","full stop  (5"
"Smith, Joan","Masculine Ending, A(1"
"Smith, Joan","Polkadot Nude, The"
"Smith, Joan","What Men Say(4"
"Smith, Joan","Why Weren't They Screaming?"
"Smith, Julie","83 Desire"
"Smith, Julie","Axman's Jazz, The(2)S.L."
"Smith, Julie","Dead in the Water(4R.S."
"Smith, Julie","Death Turns a Trick(1R.S."
"Smith, Julie","House of Blues"
"Smith, Julie","Huckleberry Fiend(2McD"
"Smith, Julie","Jazz Funeral"
"Smith, Julie","Kindness of Strangers, The S.L"
"Smith, Julie","Mean Woman Blues (9)S.L."
"Smith, Julie","New Orleans Mourning(1)S.L."
"Smith, Julie","New Orleans Beat  S.L."
"Smith, Julie","Other Peoples Skeletons(5R.S."
"Smith, Julie","Sourdodugh Wars, The(2R.S."
"Smith, Julie","Tourist Trap(3R.S."
"Smith, Julie","True-Life Adventure[1McD"
"Snelling, O.F.","007 James Bond"
"Speart, Jessica","Bird Brained"
"Speart, Jessica","Gater Aide"
"Speart, Jessica","Tortoise Soup (2"
"Speart, Jessica","Tortoise Soup 3"
"Spillane, Mickey","Kiss Me Deadly"
"Sprinkle, Patricia","When Did We Lose Harriet?  1"
"Sprinkle, Patricia","When Will Dead Lady Sing 4"
"Sprinkle, Patricia","Who Invited the Dead Man 3"
"Squire, Elizabeth Daniels","Memory can be Murder (3"
"Squire, Elizabeth Daniels","Remember the Alibi (2"
"St. Edmunds, Anne","Red Right Returning"
"Stacey, Susannah","Body of Opinion"
"Stacey, Susannah","Dead Serious"
"Stacey, Susannah","Goodbye, Nanny Gray"
"Stacey, Susannah","Grave Responsibility"
"Stacey, Susannah","Hunter’s Quarry"
"Stacey, Susannah","Knife at the Opera"
"Stacey, Susannah","Late Lady, The (6"
"Stein, Aaron Marc","Shoot Me Dacent"
"Stevenson, Robert L.& Osbourne","Wrong Box, The"
"Stewart, Mary","Airs Above the Ground"
"Stewart, Mary","Crystal Cave, The"
"Stewart, Mary","Gabriel Hounds, The"
"Stewart, Mary","Hollow Hills, The"
"Stewart, Mary","Ivy Tree, The"
"Stewart, Mary","Last Enchantment, The"
"Stewart, Mary","Madam, Will You Talk?"
"Stewart, Mary","Moon-Spinners, The"
"Stewart, Mary","My Brother Michael "
"Stewart, Mary","Nine Coaches Waiting"
"Stewart, Mary","Rough Magic, This"
"Stewart, Mary","Thornyhold"
"Stewart, Mary","Thunder on the Right"
"Stewart, Mary","Touch Not the Cat"
"Stewart, Mary","Wicked Day, The"
"Stewart, Mary","Wildfire at Midnight"
"Stockley, Grif","Expert Testimony(1"
"Stockley, Grif","Illegal Motion  4"
"Stockley, Grif","Probable Cause (2"
"Stour, Rex","Her Forbidden Knight"
"Stout, Rex","And Be a Villain"
"Stout, Rex","And Four to Go"
"Stout, Rex","Bad for Business (Fox-2)"
"Stout, Rex","Before Midnight"
"Stout, Rex","Blach Orchids"
"Stout, Rex","Black Mountain, The"
"Stout, Rex","Broken Vase, The"
"Stout, Rex","Champagne for One"
"Stout, Rex","Curtains for Three"
"Stout, Rex","Death of a Doxy"
"Stout, Rex","Death of a Dude"
"Stout, Rex","Death Times Three"
"Stout, Rex","Doorbell Rang, The"
"Stout, Rex","Double for Death (Fox)"
"Stout, Rex","Family Affair, A"
"Stout, Rex","Father Hunt, The"
"Stout, Rex","Fer-de-Lance  (1st Wolf)"
"Stout, Rex","Final Deduction, The"
"Stout, Rex","Gambit"
"Stout, Rex","Golden Spiders, The"
"Stout, Rex","Hand in the Glove, The (not Wolf"
"Stout, Rex","Homicide Trinity"
"Stout, Rex","If Death Ever Slept"
"Stout, Rex","If Death Ever Slept"
"Stout, Rex","In the Best Families"
"Stout, Rex","League of Frightened Men"
"Stout, Rex","Might as Well Be Dead"
"Stout, Rex","Mother Hunt, The"
"Stout, Rex","Mountain Cat Murders, The (not Wolf)"
"Stout, Rex","Murder by the Book"
"Stout, Rex","Over My Dead Body"
"Stout, Rex","Please Pass the Guilt"
"Stout, Rex","Plot it Yourself"
"Stout, Rex","Prisoner's Base"
"Stout, Rex","Red Box, The"
"Stout, Rex","Red Threads (not Wolf)"
"Stout, Rex","Right to Die, A"
"Stout, Rex","Rubber Band, The"
"Stout, Rex","Second Confession, The"
"Stout, Rex","Silent Speaker, The"
"Stout, Rex","Some Buried Caesar "
"Stout, Rex","Sound of Murder, The (Hicks)"
"Stout, Rex","Three at Wolfe's Door"
"Stout, Rex","Three at Wolfe's Door"
"Stout, Rex","Three Doors to Death"
"Stout, Rex","Three for the Chair"
"Stout, Rex","Three Men Out"
"Stout, Rex","Three witnesses"
"Stout, Rex","Too Many Clients"
"Stout, Rex","Too Many Cooks"
"Stout, Rex","Too Many Women"
"Stout, Rex","Trio for Blunt Instruments"
"Stout, Rex","Where There's a Will"
"Strahmeyer, Sarah","Sleeping Beauty Proposal"
"Stribling, T.S.","Clues of the Caribbees"
"Strohmeyer, Sarah","Bubbles "
"Strohmeyer, Sarah","Bubbles Bethrothed"
"Strohmeyer, Sarah","Bubbles A Broad"
"Strohmeyer, Sarah","Bubbles Ablaze"
"Strohmeyer, Sarah","Bubbles All the Way"
"Strohmeyer, Sarah","Bubbles in Trouble"
"Strohmeyer, Sarah","Cinderella Pact, The"
"Swanson, Denise","Murder of a Real Bad Boy"
"Swanson, Denise","Murder Chocolate Covered Cher"
"Swanson, Denise","Murder of a Barbie & Ken"
"Swanson, Denise","Murder of a Botoxed Blonde"
"Swanson, Denise","Murder of a Small-Town Honey 1"
"Swanson, Denise","Murder of a Pink Elephant"
"Swanson, Denise","Murder of a Sleeping Beauty  1"
"Swanson, Denise","Murder of a Smart Cookie"
"Swanson, Denise","Murder of a Snake in the Grass"
"Swanson, Denise","Murder of a Sweet Old Lady 2"
"Swanson, Denise","Murder of Bookstore Babe"
"Swanson, Denise","Murder of Royal Pain"
"Sweeney, Leann","Pick Your Poison  1"
"Sweeney, Leann","Wedding to Die For, A  2"
"Symons, Julian","Three-Pipe Problem, A"
"T
",
"Tappley, William G","Close to the Bone"
"Tappley, William G","Seventh Enemy, The"
"Tappley, William G.","Snake Eater, The"
"Tapply, William","Gray Ghost"
"Tapply, William","One-Way Ticket"
"Tapply, William G.","Client Privilege"
"Tapply, William G.","Dead Meat"
"Tapply, William G.","Death at Charity's Point(1"
"Tapply, William G.","Marine Corpse, The"
"Tapply, William G.","Seventh Enemy  13"
"Tapply, William G.","Vulgar Boatman, The (6-Coyne)"
"Taylor, Elizabeth Atwood","Cable Car Murder, The"
"Taylor, Elizabeth Atwood","Murder at Vasar"
"Taylor, Elizabeth Atwood","Northwest Murders, The"
"Taylor, Phoebe Atwood","Banbury Bog (Mayo)"
"Taylor, Phoebe Atwood","Beginning with a Bash (Wither-1"
"Taylor, Phoebe Atwood","Cape Cod Mystery"
"Taylor, Phoebe Atwood","Cape Cod Mystery, The"
"Taylor, Phoebe Atwood","Diplomatic Corpse"
"Taylor, Phoebe Atwood","Mystery of the Cape Code Players"
"Taylor, Phoebe Atwood","Out of Order (Mayo)"
"Taylor, Phoebe Atwood","Proof of the Pudding"
"Taylor, Phoebe Atwood","Sandbar Sinister (Mayo)"
"Taylor, Phoebe Atwood","Tinkling Symbol"
"Taylor, Phoebe Stwood","Six iron Spiders"
"Temple, Lou Jane","Bread on Arrival"
"Temple, Lou Jane","Cornbread Killer (5"
"Temple, Lou Jane","Death by Rhubarb (1"
"Temple, Lou Jane","Death is Semisweet"
"Temple, Lou Jane","Revenge of Barbeque Queens (2"
"Temple, Lou Jane","Stiff Risotto, A"
"Tey, Josephine","Brat Farrar"
"Tey, Josephine","Daughter of Time, The"
"Tey, Josephine","Daughter of Time, The"
"Tey, Josephine","Francihise Affair, The"
"Tey, Josephine","Man in the Queue, The"
"Tey, Josephine","Miss Pym Disposes"
"Tey, Josephine","Shilling for Candles, A"
"Tey, Josephine","Singing Sands, The"
"Tey, Josephine","To Love and Be Wise"
"Thomas, Graham","Malice Downstream"
"Thomas, Graham","Malice in Cormwall (2"
"Thomas, Graham","Malice in the Highlands (1"
"Thomas, Graham","Malice on the Moors (3"
"Thompson, Victoria","Murder on Waverly Place"
"Thompson, Victoria","Murder in Chinatown"
"Thompson, Victoria","Murder in Little Italy"
"Thompson, Victoria","Murder on Astor Place 1"
"Thompson, Victoria","Murder on Gramercy Park 3"
"Thompson, Victoria","Murder on Lenox Hill  7"
"Thompson, Victoria","Murder on Bank Street"
"Thompson, Victoria","Murder on Lexington Avenue"
"Thompson, Victoria","Murder on Marble Row 6"
"Thompson, Victoria","Murder on Mulberry Bend 5"
"Thompson, Victoria","Murder on St. Mark’s Place 2"
"Thompson, Victoria","Murder on Washington Square 4"
"Trocheck, Kathy Hogan","Crash Course (2)"
"Trocheck, Kathy Hogan","Every Crooked Nanny (1"
"Trocheck, Kathy Hogan","Happy Never After (4"
"Trocheck, Kathy Hogan","Heart Trouble (5"
"Trocheck, Kathy Hogan","Homemade Sin (3"
"Trocheck, Kathy Hogan","Irish Eyes"
"Trocheck, Kathy Hogan","Lickety-Split (1)"
"Trocheck, Kathy Hogan","Midnight Clear (7"
"Trocheck, Kathy Hogan","Strange Brew (6"
"Trocheck, Kathy Hogan","To Live & Die in  Dixie (2"
"Trollope, Anthony","Kept in the Dark"
"Trollope, Anthony","Warden, The"
"Truman, Margaret","Murder at Ford’s Theatre"
"Truman, Margaret","Murder At Library Congress"
"Truman, Margaret","Murder at the FBI (5)"
"Truman, Margaret","Murder at the Kennedy Center (9"
"Truman, Margaret","Murder at the National Cathe(10"
"Truman, Margaret","Murder at the National Gallery"
"Truman, Margaret","Murder at the Opera"
"Truman, Margaret","Murder at the Pentagon"
"Truman, Margaret","Murder at the Washington Tribun"
"Truman, Margaret","Murder at the Watergate"
"Truman, Margaret","Murder at Union Station"
"Truman, Margaret","Murder in Foggy Bottom"
"Truman, Margaret","Murder in Georgetown (6)"
"Truman, Margaret","Murder in Havana"
"Truman, Margaret","Murder in the Housae"
"Truman, Margaret","Murder in the CIA (7)"
"Truman, Margaret","Murder in the Smithsonian (3)"
"Truman, Margaret","Murder in the Supreme Court (8)"
"Truman, Margaret","Murder in the White House (1)"
"Truman, Margaret","Murder on Capitol Hill (2) "
"Truman, Margaret","Murder on Embassy Row (4)"
"Truman, Margaret","Murder on K Street"
"Truman, Margaret","Murder on the Potomic"
"Turow, Scott","Presumed Innocent"
"U
",
"Underwood, Michael","Menaces, Menaces"
"Underwood, Michael","Party to Murder, A"
"Upfield, Arthur W","New Shoes, The (1"
"Upfield, Arthur W","No Footprints in the Bush"
"Upfield, Arthur W","Venom House"
"Upfield, Arthur W.","Author Bites the Dust, An"
"Upfield, Arthur W.","Battling Prophet, The"
"Upfield, Arthur W.","Bone is Pointed, The"
"Upfield, Arthur W.","Bony and the Black Virgin"
"Upfield, Arthur W.","Bushman Who Came Back, The"
"Upfield, Arthur W.","Bushranger of the Skies"
"Upfield, Arthur W.","Death of a Swagman"
"Upfield, Arthur W.","Death of A Lake"
"Upfield, Arthur W.","Devil's Steps, The"
"Upfield, Arthur W.","Mountains Have a Secret, The"
"Upfield, Arthur W.","Murder Down Under"
"Upfield, Arthur W.","Mystery of Swordfish Reef"
"Upfield, Arthur W.","Sands of Windee, The"
"Upfield, Arthur W.","Widows of Broome, The"
"Upfield, Arthur W.","Will of the Tribe"
"Upfield, Arthur W.","Winds of Evil"
"V
",
"Valin, Jonathan","Fire Lake"
"Van Gieson, Judith","Raptor"
"Van Gieson, Judith","Wolf Path, The"
"Van Gulik, Robert","Celebrated Cases of Judge Dee"
"Van Gulik, Robert","Chinese Gold Murders, The"
"Van Gulik, Robert","Chinese Maze Murders, The"
"Van Gulik, Robert","Haunted Monastery, The"
"Van Gulik, Robert","Phantom of the Temple, The"
"van de Wetering, Janwillem","Corpse on the Dike, The"
"van de Wetering, Janwillem","Maine Massacre, The"
"van de Wetering, Janwillem","Tumbleweed"
"Van de Wetering, Janwillen","Tumbleweed"
"Vickers, Roy","Departments of Dead Ends, The"
"Vickers, Roy","Kynsard Affair, The"
"Vickers, Roy","Sole Survivor, The"
"Viets, Elaine","Shop till You Drop  1"
"Vine, Barbara","Blood Doctor"
"W
",
"Wald, Noreen","Death Comes for the Critic 2"
"Wald, Noreen","Death Never Takes a Holiday 3"
"Wald, Noreen","Enter Dying  5"
"Wald, Noreen","Ghostwriter 1"
"Wald, Noreen","Remembrance of Murders Past"
"Walker, Mary Willis","All the Dead Lie Down"
"Walker, Mary Willis","Red Scream, The(1"
"Walker, Mary Willis","Under the Beetle's Cellar(2"
"Walker, Mary Willis","Zero at the Bone"
"Wallace, Edgar","Four Just Men, The"
"Walters, Minette","DarkRoom, The"
"Walters, Minette","Ice House, The (1"
"Walters, Minette","Scold's Bridle, The (3"
"Walters, Minette","Sculptress, The (2"
"Weir, Charlene","Cold Christmas, A "
"Weir, Charlene","Consider the Crows (2"
"Weir, Charlene","Edge of Midnight"
"Weir, Charlene","Take Two"
"Weir, Charlene","Up in Smoke"
"Weir, Charlene","Winter Widow, The (1"
"Wentworth, Patricia","Alington Inheritance 31"
"Wentworth, Patricia","Anna, Where are You  19"
"Wentworth, Patricia","Begger’s Choice  "
"Wentworth, Patricia","Benevent Treasure, The  25"
"Wentworth, Patricia","Blind Side, The (Lamb no Silver"
